"Employbl Company ID","Company Name","Website","Address 1","City","State","Zip","Latitude","Longitude","Company Description","Thumbnail URL"
869,"PARISOMA","parisoma.com","169 11th Street","San Francisco","CA",94103,37.773624,-122.415880,"PARISOMA is a space where ideas meet execution. We cultivate an experimental environment through COWORKING, CLASSES and EVENTS. ",
870,"AspireIQ","aspireiq.com","550 Montgomery St","San Francisco","CA",94111,37.794546,-122.402935,"The leading influencer marketing platform for producing branded creative at scale.",
871,"ColorTokens","colortokens.com","2101 Tasman Dr Suite 201","Santa Clara","CA",95054,37.409514,-121.961797,"Built from the ground up for zero trust, the ColorTokens cloud-delivered platform offers a new-generation of proactive security that simplifies and streamlines protection and compliance for cloud workloads, applications, and endpoints",
872,"Contentful","contentful.com","150 Spear St","San Francisco","CA",94105,37.791767,-122.393586,"Contentful powers digital experiences for major brands around the globe. Our content infrastructure provides a powerful set of APIs to manage, integrate and deliver content to any device or service. Developers and content creators can build digital products and edit content in parallel, enabling teams to ship faster.",
873,"Crossover Hub","crossoverhub.com","42514 Albrae St","Fremont","CA",94538,37.508858,-121.970526,"Freshly established in 2018, Crossover Hub is an incubator for pioneering and edge-cutting ideas and minds.
The hub offers co-working space and operational supports to entrepreneurs and early stage companies,
from starting up to scaling up.",
874,"Datrium","datrium.com","385 Moffett Park Dr #205","Sunnyvale","CA",94089,37.406390,-122.016012,"Datrium Does Disaster Recovery and Disaggregated HCI Right.
Get a single powerful platform with solutions for hybrid cloud, private cloud, and on-premises data centers",
875,"Directly","directly.com","333 Bryant St","San Francisco","CA",94107,37.783789,-122.392170,"Directly is a leader in intelligent automation, helping enterprises automate customer support in digital messaging channels.",
876,"Grabr","Grabr.io","Sansome St","San Francisco","CA",94111,37.798439,-122.402248,"At Grabr, our vision is to break down borders so that everyone can enjoy their favorite products, no matter what city they call home.",
877,"Harmonic","harmonicinc.com","4300 N 1st St","San Jose","CA",95134,37.421136,-121.961086,"Harmonic (NASDAQ: HLIT), the worldwide leader in video delivery technology and services, enables media companies and service providers to deliver ultra-high-quality broadcast and OTT video services to consumers globally.",
878,"Hewlett-Packard Enterprise","hpe.com","6280 America Center Dr","San Jose","CA",95002,37.419235,-121.978859,"Technologies, Partners, Services and Financial Models to Help Your Business Thrive. Learn How HPE Can Help Ignite Innovation w/ Hybrid Cloud & Unleash the Power of Your Data. Intelligent Edge.",
879,"Human Interest","humaninterest.com","655 Montgomery St Suite 1500","San Francisco","CA",94111,37.795242,-122.403654,"We Believe Everyone Should Have Access to a Secure Financial Future. Automatic Payroll Sync. Dedicated Account Manager. Friendly Customer Service. Low-Cost Investments. Affordable For Employers. SIPC Insured. Services: Financial Training, Investment Advising.",
880,"Lambda School","lambdaschool.com","250 Montgomery St","San Francisco","CA",94104,37.791680,-122.402349,"With online classes taught by live instructors and one-on-one mentoring, Lambda School is your gateway to a new career in just 9 months. And the best part? You won't pay a cent until you land a high-paying job.",
881,"MediaMonks","mediamonks.com","156 2nd St","San Francisco","CA",94105,37.787108,-122.399067,"MediaMonks is a global creative production company. We partner with clients across industries and markets to craft amazing work for leading businesses and brands.",
882,"Moonlight","moonlightwork.com",,"San Francisco","CA",,37.774929,-122.419415,"Moonlight is a professional network of remote software developers. Companies join the membership to get access to vetted engineers and designers, and hire them as contractors or full-time employees. Developers apply to find remote work opportunities and engage with the community. ",
883,"Oderful","orderful.com","1748 Union St","San Francisco","CA",94123,37.798198,-122.428130,"The leading cloud EDI platform for real-time B2B EDI integrations that is superior to traditional approaches based on B2B middleware, iPaaS, or integration brokerages.",
884,"PubNub","pubnub.com","460 Bryant St Floor 2","San Francisco","CA",94107,37.782299,-122.395291,"Leverage the power of hosted APIs to build and deploy connected experiences including in-app chat, mapping, device control and more on a massive scale.",
885,"Riffyn","riffyn.com","484 9th St","Oakland","CA",94607,37.801299,-122.274085,"We make machine learning in science an everyday reality. Don’t settle for ELN and LIMS. Riffyn can take you beyond.",
886,"SentinelOne","sentinelone.com","605 Fairchild Dr #2234","Mountain View","CA",94043,37.402611,-122.049253,"Endpoint security software that defends every endpoint against every type of attack, at every stage in the threat lifecycle.",
887,"Sourcegraph","sourcegraph.com","142 Minna St 2nd floor","San Francisco","CA",94105,37.786816,-122.400490,"Sourcegraph is a free, self-hosted code search and intelligence server that helps developers find, review, understand, and debug code.",
888,"Tally","meettally.com","375 Alabama Street Suite 325","San Francisco","CA",94110,37.764494,-122.411951,"Tally is a credit card consolidation app that helps you pay off debt faster, save money, manage your cards all in one and schedule payments. Download Now.",
889,"Veem","Veem.com","50 Osgood Pl","San Francisco","CA",94133,37.797972,-122.402886,"The easiest way for businesses to pay and get paid. 

Over 150,000 businesses in over 100 countries use Veem’s relationship-based global payment network.",
890,"WanderJaunt","wanderjaunt.com","650 Mission St","San Francisco","CA",94105,37.787265,-122.401168,"WanderJaunt is building the future of hospitality by bringing the consistency, reliability and service of traditional hotels into the short term rental industry. We provide seamless hospitality experiences for our guests and end-to-end property management services for our partners. Our goal — to create a world where everyone feels at home.",
891,"ZEIT","zeit.co","1046 Kearny St","San Francisco","CA",94133,37.797800,-122.405305,"ZEIT is the easiest way to deploy websites. Host your web projects with zero configuration, automatic SSL, and global CDN.",
892,"Zero Financial","zero.app","230 California St Suite 500","San Francisco","CA",94111,37.793572,-122.399339,"With Zero, there’s a checking account, a credit card, and an app that combines them to provide an experience comparable to a cash back debit card.",
893,"d2iq","d2iq.com","225 Bush St","San Francisco","CA",94104,37.790928,-122.401199,"D2iQ is your trusted guide to the cloud native landscape. We simplify the choices you need to make around infrastructure, technology, and support so you can drive smarter and more reliable deployments.",
894,"Everlaw","everlaw.com","2101 Webster St #1500","Oakland","CA",94612,37.810280,-122.266009,"A modern approach to ediscovery: discover relevant information, reveal details hidden in huge document troves, and collaboratively act on the information.",
895,"Gravitational","gravitational.com","11 Embarcadero West #240","Oakland","CA",94607,37.790432,-122.269155,"Securely Deliver Your Applications Into Any Environment. Securely Deliver Your Applications Into Any Environment Achieve true application portability while meeting the toughest compliance requirements.",
896,"LocusLabs","locuslabs.com","55 Harrison St #200","Oakland","CA",94607,37.793706,-122.273894,"LocusLabs, indoor maps solution, indoor mapping services, wayfinding, location data management for smart offices, smart campus, indoor maps for airports.",
897,"Manifold","manifold.ai","483 9th St #100","Oakland","CA",94607,37.800993,-122.274212,"Manifold is an AI engineering company. Global companies partner with us to build intelligent software products faster.","https://i.imgur.com/ObVydB0.png"
898,"Productboard","productboard.com","731 Market St #200","San Francisco","CA",94103,37.786844,-122.404042,"The product management system that helps you understand what users need, prioritize what to build, and rally everyone around your roadmap.",
899,"Renew Financial","renewfinancial.com","1221 Broadway 4th floor","Oakland","CA",94607,37.803463,-122.272345,"An easy-to-use financing solution that allows you to make home improvements with no money down. Apply today!",
900,"Rockbot","rockbot.com","1308 Broadway","Oakland","CA",94612,37.803816,-122.271335,"Rockbot is a streaming media platform for brick and mortar businesses.  We offer a background music, digital signage and video solutions.  Business owners customize their catalog of music from our hundreds of out of the box playlists, millions of songs, or engage our custom curation team.  ",
901,"Vivun","vivun.com","1111 Broadway 3rd Floor","Oakland","CA",94607,37.802803,-122.272921,"Beat the competition to product-market fit, revive dormant sales opportunities, nail your revenue forecast, and unlock vital sales intelligence to close deals faster",
902,"Ascend","tryascend.com",,"San Jose","CA",,37.338208,-121.886329,"Ascend is a full service debt settlement and debt relief company to help people get and stay out of debt.",
903,"Seismic","seismic.com","140 2nd St 4th floor","San Francisco","CA",94105,37.787305,-122.399372,"Seismic is the leading sales enablement and marketing enablement software that lets teams find the right sales content and optimize the sales process.",
904,"Wootric","wootric.com","233 Sansome St 2nd Floor","San Francisco","CA",94104,37.792601,-122.401286,"Wootric is modern software for measuring and boosting customer happiness.",
905,"turnitin","turnitin.com","2101 Webster St #1800","Oakland","CA",94612,37.810394,-122.265898,"Turnitin solutions promote academic integrity, streamline grading and feedback, deter plagiarism, and improve student outcomes.",
906,"Airbase","airbase.com","475 Brannan St #320","San Francisco","CA",94107,37.778620,-122.395179,"The new standard in spend management. Airbase combines approval workflows, corporate cards, bill pay, accounting automation, and reporting all in one place.",
907,"Better Mortgage","better.com","2201 Broadway 2nd floor","Oakland","CA",94612,37.811184,-122.267560,"We’re making homeownership simpler, faster — and most importantly, more accessible for all Americans.",
908,"Clorox","thecloroxcompany.com","1221 Broadway","Oakland","CA",94612,37.803463,-122.272345,"The Clorox Company offers products that make everyday life better, every day.",
909,"Commure","commure.com","376 Brannan St","San Francisco","CA",94107,37.780631,-122.394021,"Commure is building a system to accelerate healthcare software innovation.",
910,"Customer Lobby","customerlobby.com","475 14th St #850","Oakland","CA",94612,37.804518,-122.272367,"Customer Lobby is a fast-growing company dedicated to helping small businesses succeed. We work hard because we believe in our product and its potential to make a difference for thousands of local service businesses. We constantly challenge each other to make great things happen within a positive, collaborative culture.",
911,"Distru","distru.com","344 20th St","Oakland","CA",94612,37.808372,-122.265387,"Supply chain software for cannabis manufacturers & distributors.",
912,"Dover","dover.io",,"San Francisco","CA",,37.774929,-122.419415,"Dover partners with you to find the best people for your team.",
913,"GoodRx","goodrx.com","577 2nd St Suite 103","San Francisco","CA",94107,37.782257,-122.392295,"GoodRx helps Americans save on prescriptions.",
914,"Jane Technologies","iheartjane.com",,"Santa Cruz","CA",,36.974117,-122.030796,"Search live menus. Order cannabis online.",
915,"Mercury","mercury.com",,"San Francisco","CA",,37.774929,-122.419415,"Banking built for startups",
916,"NetSpring","netspring.io","800 W El Camino Real #180","Mountain View","CA",94040,37.386564,-122.084176,"NetSpring is a Cloud application platform-as-a-service that helps enterprises reach their peak of operational efficiency through quick, actionable insights from operational data systems. ",
917,"unitQ","unitq.com","300 S Ellsworth Ave","San Mateo","CA",94401,37.564618,-122.322962,"Keep your finger on the pulse of product quality. unitQ Monitor analyzes popular customer channels — including App Store reviews, Zendesk tickets, and social media — in over 100 languages to uncover potential issues with your product, in real time.",
918,"User Testing Inc.","www.usertesting.com","690 5th St","San Francisco","CA",94107,37.775329,-122.397653,"In just two hours, capture the critical human insights you need to confidently deliver what customers want and expect.",
919,"Arista","arista.com","5453 Great America Pkwy","Santa Clara","CA",95054,37.412161,-121.976030,"Arista Networks was founded to pioneer and deliver software-driven cloud networking solutions for large data center storage and computing environments.",
920,"Brocade","brocade.com",,"130 Holger Way","Sa",,37.418482,-121.952320,"",
921,"CipherCloud","ciphercloud.com","333 W San Carlos St","San Jose","CA",95110,37.328862,-121.893598,"CipherCloud is a cloud security software company based in San Jose, California. The company enables businesses to adopt cloud services while ensuring data security and regulatory compliance.",
922,"Cisco","cisco.com","3605 Cisco Way","San Jose","CA",95134,37.408175,-121.928128,"Cisco (NASDAQ: CSCO) enables people to make powerful connections--whether in business, education, philanthropy, or creativity. Cisco hardware, software, and service offerings are used to create the Internet solutions that make networks possible--providing easy access to information anywhere, at any time. ",
923,"Cloudera Inc","cloudera.com",,"433 California St","Sa",,37.792699,-122.401684,"",
924,"Craigslist Foundation","craigslistfoundation.org","425 Minna St","San Francisco","CA",,37.781960,-122.406350,"","https://i.imgur.com/tnXEm4i.png"
925,"DataStax","datastax.com","3975 Freedom Cir","Santa Clara","CA",95054,37.387153,-121.973883,"DataStax is an experienced partner in on-premises, hybrid, and multi-cloud deployments and offers a suite of distributed data management products and cloud services. We make it easy for enterprises to deliver killer apps that crush the competition. ",
926,"Deem","deem.com","301 Howard St","San Francisco","CA",94105,37.789483,-122.394217,"Corporate Travel Management Software",
927,"Delphix","delphix.com","1400 Seaport Blvd","Redwood City","CA",94063,37.513745,-122.199786,"Deliver winning applications with compliant data that can be versioned on demand—across clouds.",
928,"Drawbridge","drawbridge.com",,"2121 S El Camino Real","Sa",,37.547371,-122.307611,"",
929,"eBay Inc.","ebayinc.com",,"2025 E Hamilton Ave","Sa",,37.295337,-121.926095,"",
930,"Egnyte","egnyte.com","1350 W Middlefield Rd","Mountain View","CA",94043,37.409204,-122.083073,"Egnyte is a company that provides software for enterprise file synchronization and sharing. The technology can store files in a company's existing data repository, as well as cloud computing storage",
931,"Elastic","elastic.co","800 W El Camino Real","Mountain View","CA",94040,37.386495,-122.084129,"We're the creators of the Elastic (ELK) Stack -- Elasticsearch, Kibana, Beats, and Logstash.","https://i.imgur.com/yYMGZRc.png"
932,"EMC Data Domain","emc.com","2421 Mission College Blvd","Santa Clara","CA",95054,37.390350,-121.970629,"Dell EMC Data Domain is Dell EMC’s data deduplication storage system. Development began with the founding of Data Domain, and has continued since that company’s acquisition by EMC Corporation",
933,"Flipboard","about.flipboard.com","735 Emerson St","Palo Alto","CA",94301,37.442773,-122.159474,"Flipboard is a news aggregator and social network aggregation company based in Palo Alto, California, with offices in New York, Vancouver and Bejiing. Its software, also known as Flipboard, was first released in July 2010",
934,"Funding Circle","fundingcircle.com","747 Front St","San Francisco","CA",94111,37.798456,-122.399995,"Get fast, affordable business loans from Funding Circle, the 2019 LendIt Top Small Business Lending Platform. Business financing with rates as low as 4.99%.",
935,"Gigya","gigya.com","2513 E Charleston Rd","Palo Alto","CA",94303,37.421046,-122.098583,"(acquired by SAP) Gigya offers an identity management platform for businesses which includes products for customized registration, social login, user profile and preference management, user engagement and loyalty, and integrations with third-party marketing and services platforms.",
936,"Globalfoundries","globalfoundries.com","2600 Great America Way","Santa Clara","CA",95054,37.415293,-121.974448,"GLOBALFOUNDRIES Delivers Industry's First Production-ready eMRAM on 22FDX Platform for IoT and Automotive Applications",
937,"GoPro","gopro.com","835 Market St","San Francisco","CA",94103,37.784688,-122.406940,"Discover the official GoPro site and find the world's most versatile 360 and 4K action cameras.",
938,"Grand Rounds Inc.","grandrounds.com",,"370 3rd St","Sa",,37.782688,-122.398342,"",
939,"Hewlett Packard","hp.com","3000 Hanover St","Palo Alto","CA",94304,37.414562,-122.146289,"HP Inc. develops personal computers (PCs), printers and related supplies, as well as 3D printing solutions.",
940,"Houzz","houzz.com","285 Hamilton Ave","Palo Alto","CA",94301,37.445099,-122.160735,"Houzz is the new way to design your home. Browse 20 million interior design photos, home decor, decorating ideas and home professionals online.",
941,"Inflection.com","inflection.com","555 Twin Dolphin Dr","Redwood City","CA",94065,37.521019,-122.256482,"Empowering Companies to Make Better and Faster People Decisions",
942,"Intel","intel.com","2200 Mission College Blvd","Santa Clara","CA",95054,37.387524,-121.963660,"Intel's innovation in cloud computing, data center, Internet of Things, and PC solutions is powering the smart and connected digital world we live in.",
943,"Jasper Wireless","jasper.com","189 S Bernardo Ave","Mountain View","CA",94043,37.386280,-122.051355,"Jasper, now part of Cisco, is an American corporation headquartered in Santa Clara, California that provides a cloud-based software platform for the Internet of Things and, more specifically, to enable product businesses to become IoT service businesses.",
945,"Juniper Networks","juniper.net","1133 Innovation Way","Sunnyvale","CA",94089,37.407504,-122.029189,"Juniper Networks provides high-performance networking & cybersecurity solutions to service providers, enterprise companies & public sector organizations.",
946,"Kabam","corporate.kabam.com","84 Mabini St","San Francisco","CA",94107,37.782188,-122.400495,"Kabam is leading the next generation of mobile games, creating iconic titles such as Marvel Contest of Champions and Transformers: Forged to Fight.",
947,"Lab126","lab126.com","20450 Stevens Creek Blvd","Cupertino","CA",95014,37.321379,-122.030751,"Amazon Lab126 is an inventive San Francisco Bay Area research and development team that designs and engineers high-profile consumer electronic devices. We design and engineer devices like Fire tablets, Kindle e-readers, Amazon Fire TV, Amazon Echo, and more.",
948,"Logitech","logitech.com","7700 Gateway Blvd","Newark","CA",94560,37.539124,-122.061780,"Shop online now! Find the largest selection of Logitech Products. Official Online Store with exclusive deals. Money back guarantee. Sign up for our newsletter.",
949,"Lookout","lookoutsf.com",,"3600 16th St","Sa",,37.764380,-122.433318,"",
950,"Lucasfilm Ltd","lucasfilm.com",,"1110 O'Reilly Ave","Sa",,37.800434,-122.450001,"",
951,"MapR Technologies","mapr.com","350 Holger Way","San Jose","CA",95134,37.418436,-121.944978,"(Acquired by HPE) MapR Technologies, provider of the industry's next generation data platform for AI and Analytics, enables enterprises to inject analytics into their business processes to increase revenue, reduce costs, and mitigate risks",
952,"MarkLogic","marklogic.com","999 Skyway Rd","San Carlos","CA",94070,37.507340,-122.246944,"The MarkLogic Data Hub Platform integrates and curates your enterprise data to provide immediate business value. Running on a NoSQL foundation for speed and scale, it’s multi-model, elastic, transactional, secure, and built for the cloud.",
953,"Marvell","marvell.com","5488 Marvell Ln","Santa Clara","CA",95054,37.411865,-121.982146,"Marvell Technology Group is a global semiconductor company. Founded in 1995, the company now has more than 6,000 employees and 10,000 patents worldwide and annual revenue of $2.9 billion. Its U.S. headquarters is in Santa Clara, CA, and it has design centers in 14 countries across three continents",
954,"Maverick Capital","maverickventures.com","1 Letterman Dr","San Francisco","CA",94129,37.798845,-122.449338,"Maverick Capital is a global investment firm that has been investing in early stage companies for over 20 years.",
955,"McAfee","mcafee.com","2821 Mission College Blvd","Santa Clara","CA",95054,37.389291,-121.979214,"As a leading-edge cybersecurity company, McAfee provides advanced security solutions to consumers, small and large businesses, enterprises, and governments. Security technologies from McAfee use a unique, predictive capability that is powered by McAfee Global Threat Intelligence, which enables home users and businesses to stay one step ahead of the next wave of fileless attacks, viruses, malware, and other online threats.",
956,"Medallia","medallia.com","395 Page Mill Rd","Palo Alto","CA",94306,37.425606,-122.139163,"Medallia Experience Cloud is an customer feedback management software platform that empowers every employee to improve the customer experience.",
957,"Mentor Graphics Inc","mentor.com",,"46871 Bayside Pkwy","CA",,37.479393,-121.942169,"",
958,"Metaswitch Networks","metaswitch.com","201 Potrero Ave","San Francisco","CA",94103,37.766900,-122.407192,"Metaswitch is a recognized leader in the development of ultra high performance, cloud native communications software.  Our software solutions equip, accelerate and transform communications service and platform providers, worldwide.",
959,"MongoDB","mongodb.com","100 Forest Ave","Palo Alto","CA",94301,37.442041,-122.161195,"We're the creators of MongoDB, the most popular database for modern apps, and MongoDB Atlas, the global cloud database on AWS, Azure, and GCP.",
960,"NetApp","netapp.com","475 E Java Dr","Sunnyvale","CA",94089,37.411384,-122.012540,"NetApp offers proven capabilities to build your data fabric. Modernize IT, simplify private clouds for agility, and fuel data-driven innovation on any cloud.",
961,"Nutanix","nutanix.com","1740 Technology Dr","San Jose","CA",95112,37.367681,-121.918126,"Have employees working remotely on any device in under an hour. Free yourself from the complexity and cost of legacy IT, and embrace the power of cloud. Your enterprise cloud journey starts here.",
962,"NVIDIA","nvidia.com","2741 County Hwy G4","Santa Clara","CA",95050,37.370837,-121.964022,"Nvidia Corporation, more commonly referred to as Nvidia, is an American technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units for the gaming and professional markets, as well as system on a chip units for the mobile computing and automotive market.",
963,"One Medical","onemedical.com","98 Federal St","San Francisco","CA",94107,37.782989,-122.393071,"One Medical is committed to providing the best primary care through exceptional quality, a world-class experience, and second-to-none technology.",
964,"Palantir","palantir.com","540 Emerson St","Palo Alto","CA",94301,37.443844,-122.162189,"Our Gotham and Foundry platforms use versioning technology so you can manage data like software engineers manage code.",
965,"POPSUGAR","popsugar.com","111 Sutter St","San Francisco","CA",94104,37.789817,-122.402550,"POPSUGAR powers the optimism and dreams of women around the world through positive, purposeful, and playful content. We inspire happiness, strength, and confidence to be your best self.",
966,"Qwil","qwil.com",,"San Francisco","CA",,37.774929,-122.419415,"Qwil is an automated global payments and liquidity solution that allows SMBs & freelancers to get paid how, when, and where ever they choose.",
967,"reputation.com","reputation.com","1001 Marshall St","Redwood City","CA",94063,37.487976,-122.224383,"Experience, scale and industry leadership. We invented the online reputation management category, and we continue to lead the charge with the only proven, unified ORM platform and innovative, customer-driven solutions.",
968,"Robinhood","robinhood.com","3200 Ash St","Palo Alto","CA",94306,37.422211,-122.137080,"Robinhood, a pioneer of commission-free investing, gives you more ways to make your money work harder.",
969,"Sandisk","sandisk.com","1001 Sandisk Dr","Milpitas","CA",95035,37.417533,-121.922480,"SanDisk is a brand of Western Digital for flash memory products, including memory cards and readers, USB flash drives, and solid-state drives.",
970,"Seagate Technology","seagate.com","10200 S De Anza Blvd","Cupertino","CA",95014,37.320788,-122.031617,"",
971,"Sila Nanotechnologies","silanano.com","2450 Mariner Square Loop","Alameda","CA",94501,37.786994,-122.277351,"Sila Nanotechnologies Inc. is an engineered materials company focused on dramatically improving energy storage.",
972,"Space Systems Loral","sslmda.com","1076 E Meadow Cir","Palo Alto","CA",94303,37.429347,-122.108860,"Delivering Next-Generation Spacecraft and Communications Systems. SSL is a global leader in integrated space technologies, delivering advanced systems for communications, exploration, data gathering, and next-generation services.",
973,"SurveyMonkey","surveymonkey.com","101 Lytton Ave","Palo Alto","CA",94301,37.444478,-122.165316,"Use SurveyMonkey to drive your business forward by using our free online survey tool to capture the voices and opinions of the people who matter most to you.",
974,"Synopsys","synopsys.com","690 E Middlefield Rd","Mountain View","CA",94043,37.394497,-122.050391,"Synopsys is an American electronic design automation company that focuses on silicon design and verification, silicon intellectual property and software security and quality",
975,"thredUP","thredup.com","114 Sansome St","San Francisco","CA",94104,37.791520,-122.400593,"thredUP is the world's largest online thrift store where you can buy and sell high-quality secondhand clothes. Find your favorite brands at up to 90% off.",
976,"TuneIn","tunein.com","210 King St","San Francisco","CA",94107,37.778010,-122.392530,"TuneIn empowers people to hear exactly what they love the moment they want it, and discover a universe of audio, all in one place. We combine the power of audio, design, and technology to bring together live sports, up-to-the-minute news, curated music, millions of podcasts, and over 120,000 streaming radio stations. We are audio fanatics working for fanatics, always pushing to deliver the world’s best listening experience.",
977,"Upwork","upwork.com","475 Brannan St","San Francisco","CA",94107,37.778790,-122.395539,"Upwork expertly connects professionals and agencies to businesses seeking specialized talent.",
978,"UserTesting","www.usertesting.com","690 5th St","San Francisco","CA",94107,37.775329,-122.397653,"In just two hours, capture the critical human insights you need to confidently deliver what customers want and expect.",
979,"WhatsApp","whatsapp.com","650 Castro St","Mountain View","CA",94041,37.387999,-122.082985,"Simple. Secure. Reliable messaging.  With WhatsApp, you'll get fast, simple, secure messaging and calling for free*, available on phones all over the world.",
980,"Xilinx","xilinx.com","2050 Logic Dr","San Jose","CA",95124,37.252624,-121.933771,"Xilinx is the inventor of the FPGA, programmable SoCs, and now, the ACAP. Xilinx delivers the most dynamic processing technology in the industry.",
981,"Yahoo","yahoo.com","701 1st Ave","Sunnyvale","CA",94089,37.417181,-122.025012,"News, email and search are just the beginning. Discover more every day. Find your yodel.",
982,"YouTube","youtube.com","901 Cherry Ave","San Bruno","CA",94066,37.628293,-122.426523,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.",
983,"Zscaler","zscaler.com","100 Rose Orchard Way","San Jose","CA",95134,37.415951,-121.947837,"Zscaler is revolutionizing cloud security by empowering organizations to embrace cloud efficiency, intelligence, and agility—securely.",
984,"5AM Ventures","5amventures.com","2200 Sand Hill Road","Menlo Park","CA",94025,37.422774,-122.199215,"5AM Ventures is a leading venture capital firm focused on building next-generation life science companies capable of delivering outstanding returns to our investors.",
985,"Accel-KKR","","2500 Sand Hill Road","Menlo Park","CA",94025,37.421750,-122.204843,"",
986,"Altimeter Capital","","2420 Sand Hill Road","Menlo Park","CA",94025,37.422643,-122.203958,"",
987,"Altos Ventures","","2882 Sand Hill Road","Menlo Park","CA",94025,37.421968,-122.214066,"",
988,"Andreessen Horowitz","a16z.com","2865 Sand Hill Road","Menlo Park","CA",94025,37.419730,-122.214244,"Andreessen Horowitz is a private American venture capital firm, founded in 2009 by Marc Andreessen and Ben Horowitz. The company is headquartered in Menlo Park, California. Andreessen Horowitz invests in both early-stage start-ups and established growth companies.",
989,"Battery Ventures","","2884 Sand Hill Road","Menlo Park","CA",94025,37.421944,-122.215130,"",
990,"Bright Capital","","3000 Sand Hill Road Building 2","Menlo Park","CA",94025,37.423590,-122.221003,"",
991,"Brilliant","brilliantmade.com","456 Montgomery St Suite 750","San Francisco","CA",94104,37.793608,-122.402614,"Here at Brilliant, we curate, produce, and help companies distribute memorable branded merchandise and custom products to support marketing, sales, human resources and companywide initiatives. We believe that creating and receiving branded products should be as delightful as purchasing from your favorite ecommerce site. We are honored to be our clients' trusted advisors and help them bring their brands to life.",
992,"Canaan Partners","","2765 Sand Hill Road","Menlo Park","CA",94025,37.419687,-122.209616,"",
993,"Charles River Ventures","","2882 Sand Hill Road","Menlo Park","CA",94025,37.421968,-122.214066,"",
994,"Cloudera","cloudera.com","433 California St","San Francisco","CA",94104,37.792699,-122.401684,"Cloudera is building the industry's first enterprise data cloud – a modern data architecture, for a data-driven world. ",
995,"Coderpad","coderpad.io",,"San Francisco","CA",,37.774929,-122.419415,"CoderPad is the best tool available for conducting programming phone screen interviews. Edit code and run it with your candidate, realtime in the browser.",
996,"Codi","codiwork.com",,"San Francisco","CA",,37.774929,-122.419415,"Find quiet, productive workspaces in beautiful private homes nearby. Fast WiFi. Free coffee. Private phone areas. You’re always welcome. ",
997,"Columbus Nova","","3000 Sand Hill Road Building 3 Suite 190","Menlo Park","CA",94025,37.423590,-122.221003,"",
998,"Craigslist","craigslistfoundation.org","222 Sutter St FL 9","San Francisco","CA",94108,37.790033,-122.404521,"craigslist - a place to buy, sell, rent, hire, share, meet, swap, discuss, find, serve, connect, give away, announce, work, collect, care, perform, learn, marvel, mentor, befriend, fall in love, and/or save the world.",
999,"DCM Ventures","","2420 Sand Hill Road","Menlo Park","CA",94025,37.422643,-122.203958,"",
1000,"DeltaTrak","deltatrak.com","6140 Stoneridge Mall Rd #180","Pleasanton","CA",94588,37.697751,-121.923222,"Empowering the Cold Chain with innovative end-to-end solutions using technology to connect suppliers, customers and intermediaries.",
1001,"Draper Fisher Jurvetson","","2882 Sand Hill Road","Menlo Park","CA",94025,37.421968,-122.214066,"",
1002,"Farmstead","farmsteadapp.com","2121 Harrison St","San Francisco","CA",94110,37.763498,-122.412739,"Incredibly fresh, locally-sourced produce and grocery essentials delivered to your doorstep the same day. Delivery is free.",
1003,"Front","frontapp.com","525 Brannan Street #300","San Francisco","CA",94107,37.777503,-122.397060,"Front is reinventing the inbox so people can accomplish more together. With new workflows, efficient collaboration, and all their communication channels in one place, more than 3,500 businesses rely on their Front inbox to be more productive as a team.",
1004,"GGV Capital","","2494 Sand Hill Road","Menlo Park","CA",94025,37.422068,-122.203026,"",
1005,"GI Partners","","2180 Sand Hill Road","Menlo Park","CA",94025,37.423064,-122.198505,"",
1006,"Grand Rounds","grandrounds.com","370 3rd St","San Francisco","CA",94107,37.782688,-122.398342,"Get the tools and support to navigate your healthcare needs, no matter how big or small.",
1007,"Greylock Partners","","2250 Sand Hill Road","Menlo Park","CA",94025,37.424218,-122.194856,"",
1008,"Handshake","joinhandshake.com","225 Bush St 12th floor","San Francisco","CA",94104,37.790886,-122.401209,"Handshake is the #1 way college students find jobs.",
1009,"Highland Capital Partners","","2420 Sand Hill Road Suite 300","Menlo Park","CA",94025,37.422643,-122.203958,"",
1010,"Institutional Venture Partners","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
1011,"InterWest Partners","","2710 Sand Hill Road","Menlo Park","CA",94025,37.421583,-122.208924,"",
1012,"JetFuel","jetfuel.it","345 9th St Unit 202","San Francisco","CA",94103,37.773369,-122.410884,"JetFuel helps you win in the App Store. Fire up your mobile growth with direct-response influencer marketing.",
1013,"Khosla Ventures","khoslaventures.com","2128 Sand Hill Road","Menlo Park","CA",94025,37.425613,-122.193384,"We assist great entrepreneurs determined to build companies with lasting significance.",
1014,"Kintone","kintone.com","44 Montgomery St 3rd floor","San Francisco","CA",94104,37.789731,-122.401906,"Kintone is an all-in-one workplace platform that allows highly collaborative teams to build, share, and automate custom workflows and processes for data-driven results",
1015,"Kleiner Perkins","","2750 Sand Hill Road","Menlo Park","CA",94025,37.421271,-122.211292,"",
1016,"Kohlberg Kravis Roberts","kkr.com","2800 Sand Hill Road","Menlo Park","CA",94025,37.421086,-122.212160,"",
